ticker,cik,company_name,merged_from_ciks,exchange,sic,sic_description,taxonomy,filing_form,reporting_currency,fiscal_year_end,latest_fiscal_year,period_end,gate0_pass,gate0_status,gate0_not_evaluable,imputed_fields,resolution_basis,resolution_basis_goodwill,resolution_basis_intangibles,carried_forward_fields,carry_forward_age_days,sbc_unverified,fcf_after_sbc_multiple,tangible_book,income_quality,fcf,fcf_after_sbc,sbc_pct_revenue,net_cash,effective_tax,ni_vs_oi,acq_intensity,bs_acq_intensity,acq_cf_bs_disagreement,buyback_pct_fcf,fcf_per_share,revenue,net_income,operating_income,ocf,capex,capex_broken,capex_suspect,capex_vs_dep_amort,ttm_fcf_divergence,ttm_suspect,ttm_unavailable,net_margin,income_quality_suspect,operating_margin_2y_ago,sbc,equity,goodwill,intangibles,cash,total_debt,shares_diluted,fail_tangible_book,test_tangible_book,fail_income_quality,test_income_quality,fail_fcf,test_fcf,fail_fcf_after_sbc,test_fcf_after_sbc,fail_sbc,test_sbc,warn_sbc,fail_ni_over_oi,test_ni_vs_oi,fail_tax_anomaly,test_tax_anomaly,warn_inorganic,tangible_book_yrs_negative,growth_basis,short_history,revenue_cagr_3y,revenue_cagr_5y,fcf_per_share_cagr_3y,fcf_per_share_cagr_5y,fcf_per_share_earliest,fcf_per_share_latest,fcf_per_share_delta_abs,fcf_inflection,fcf_inflection_years,operating_margin_latest,operating_margin_5y_ago,operating_margin_delta,income_quality_3y_avg,income_quality_direction,ttm_revenue,ttm_net_income,ttm_ocf,ttm_capex,ttm_sbc,ttm_fcf_after_sbc,revenue_growth_yoy_q1,revenue_growth_yoy_q2,revenue_growth_yoy_q3,revenue_growth_yoy_q4,revenue_accel_4q,quarters_of_accelerating_revenue,fcf_growth_yoy_q1,fcf_growth_yoy_q2,fcf_growth_yoy_q3,fcf_growth_yoy_q4,fcf_accel_4q,quarters_of_accelerating_fcf,acq_disagreement,acquisitions,buybacks,dep_amort,dividends,gi_delta,operating_margin,pretax_income,sec_download_date,source_tag_capex,source_tag_equity,source_tag_goodwill,source_tag_intangibles,source_tag_net_income,source_tag_ocf,source_tag_operating_income,source_tag_sbc,tax_expense,ttm_acquisitions,ttm_buybacks,ttm_dep_amort,ttm_dividends,ttm_operating_income,ttm_pretax_income,ttm_shares_diluted,ttm_tax_expense,price,ma_200,as_of,market_cap,market_cap_derived,pct_vs_200ma,momentum_not_evaluated,drawdown_undiagnosed,momentum_unknown,fwd_trail_ratio,adjusted_eps_guard,operating_margin_delta_2y,margin_swing_unverified,tier2_commodity,rejected_because,ev,p_fcf_after_sbc,ev_fcf_after_sbc
HGBL,849145,HERITAGE GLOBAL INC.,"",Nasdaq,7389,"Services-Business Services, NEC",us-gaap,10-Q,USD,1231,2025,2025-12-31,false,fail,"","",reported,reported,reported,"",,false,,56437000.0,1.7109004739336493,-2333000.0,-3233000.0,0.017654674565498844,,0.3863130881094953,0.6280861495359832,,-0.005139471929067441,false,-0.8125579956696567,-0.09123763413279758,50978000.0,3587000.0,5711000.0,6137000.0,8470000.0,false,false,,false,false,true,0.07036368629604928,false,0.2365017755388554,900000.0,66983000.0,7446000.0,3100000.0,20522000.0,,35434939.0,false,PASS,false,PASS,true,FAIL,true,FAIL,false,PASS,false,false,PASS,false,PASS,false,0,insufficient,false,0.028079682558664887,0.14254332509976608,,,0.0134944122030482,-0.09123763413279758,-0.10473204633584578,false,0,0.11202871827062655,0.23140969331245465,-0.1193809750418281,1.4164215632740023,rising,,,,,,,0.18971970390085668,0.09125840537944284,-0.054535998216806596,-0.14254753914988813,-0.11425961327484839,0,,,0.3235232728031726,,,0,false,,2627000.0,,,-262000.0,0.11202871827062655,5845000.0,2026-08-25,PaymentsToAcquirePropertyPlantAndEquipment,StockholdersEquity,Goodwill,IntangibleAssetsNetExcludingGoodwill,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,OperatingIncomeLoss,ShareBasedCompensation,2258000.0,,,,,,,,,,,,,,,,,,,,,,,ineligible:gate0_status,,,
ADMT,849401,"ADM TRONICS UNLIMITED, INC.","",OTC,3845,Electromedical & Electrotherapeutic Apparatus,us-gaap,10-Q,USD,331,2026,2026-03-31,false,unknown,fcf,goodwill,never_acquired,never_acquired,reported,"",,false,,562722.0,1.2359674816187458,,,0.0,,-0.015170823472298076,0.6308981313286862,,,false,,,3347082.0,-100374.0,-159097.0,-124059.0,,false,false,,false,false,true,-0.029988509394152877,false,-0.2764869296143597,0.0,570972.0,0.0,8250.0,255730.0,,,false,PASS,false,PASS,,NOT_EVALUABLE,,NOT_EVALUABLE,false,PASS,false,true,FAIL,true,FAIL,,0,insufficient,false,-0.030831316746194326,0.01607049222409418,,,,,,false,0,-0.04753304520176082,-0.2201744562841698,0.17264141108240896,0.6547097124274597,rising,,,,,,,,0.056499959525544145,-0.11032428685136211,,,0,,,,,,0,false,,,6817.0,,,-0.04753304520176082,-98874.0,2026-08-25,,StockholdersEquity,,FiniteLivedIntangibleAssetsNet,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,OperatingIncomeLoss,ShareBasedCompensation,1500.0,,,,,,,,,,,,,,,,,,,,,,,ineligible:gate0_status,,,
SLGN,849869,SILGAN HOLDINGS INC,"",NYSE,3411,Metal Cans,us-gaap,10-Q,USD,1231,2025,2025-12-31,false,fail,ni_vs_oi,"",reported,reported,reported,"",,false,,-1112460000.0,2.530629015648242,422749000.0,404729000.0,0.002779506185712351,-3266189000.0,0.3017341408365198,,0.0,0.031043783238004396,true,0.18507198644030945,3.790129699864213,6483166000.0,288403000.0,,729841000.0,307092000.0,false,false,0.9621791999699213,false,false,true,0.044484901358379535,false,,18020000.0,2274301000.0,2486678000.0,900083000.0,1080659000.0,4346848000.0,106785000.0,true,FAIL,false,PASS,false,PASS,false,PASS,false,PASS,false,,NOT_EVALUABLE,false,PASS,true,5,insufficient,false,0.0037121645277764515,0.05664745747512767,,,,3.790129699864213,,false,3,,,,2.207682835019349,rising,,,,,,,0.11423193725047326,0.151058033698465,0.06449820374305992,0.06763944772509178,-0.022633729853154948,1,,,-0.15096988875477116,,,0,true,0.0,74904000.0,319163000.0,85771000.0,201262000.0,,408502000.0,2026-08-25,PaymentsToAcquirePropertyPlantAndEquipment,StockholdersEquity,Goodwill,IntangibleAssetsNetExcludingGoodwill,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,,ShareBasedCompensation,123259000.0,,,,,,,,,,,,,,,,,,,,,,,ineligible:gate0_status,,,
FECOF,849997,FEC RESOURCES INC.,"",OTC,1311,Crude Petroleum & Natural Gas,ifrs-full,20-F,USD,1231,2024,2024-12-31,false,fail,"fcf,sbc","goodwill,intangibles",never_acquired,never_acquired,never_acquired,"",,true,,7645095.0,-0.6420304618367924,,,,,-0.0,-1.3412843432597494,,,false,,,,244437.0,-182241.0,-156936.0,,false,false,,false,false,true,,false,,,7645095.0,0.0,0.0,,,861082371.0,false,PASS,true,FAIL,,NOT_EVALUABLE,,NOT_EVALUABLE,,NOT_EVALUABLE,,true,FAIL,true,FAIL,,0,insufficient,true,,,,,,,,false,0,,,,-0.7333356772282582,rising,,,,,,,,,,,,,,,,,,,false,,,,,,,-244437.0,2026-08-25,,Equity,,,ProfitLoss,CashFlowsFromUsedInOperatingActivities,ProfitLossFromOperatingActivities,,0.0,,,,,,,,,,,,,,,,,,,,,,,ineligible:gate0_status,,,
HLIT,851310,HARMONIC INC.,"",Nasdaq,3663,Radio & Tv Broadcasting & Communications Equipment,us-gaap,10-Q,USD,1231,2025,2025-12-31,false,fail,"",intangibles,structured_absence_asc350,reported,structured_absence_asc350,"",,false,,322346000.0,-2.492865389055645,96886000.0,65004000.0,0.08843263813959165,12021000.0,0.862769439115224,-3.0759943181818183,,,false,1.2157251861423912,0.5693016412394247,360523000.0,-43310000.0,14080000.0,107966000.0,11080000.0,false,false,,false,false,true,-0.12013103186204487,false,0.07729830468335727,31882000.0,383246000.0,60900000.0,0.0,124105000.0,112084000.0,114182000.0,false,PASS,true,FAIL,false,PASS,false,PASS,false,PASS,false,false,PASS,false,PASS,,0,insufficient,false,-0.1675446543853215,-0.009857976513522715,,,0.09927993301702484,0.5693016412394247,0.47002170822239986,false,2,0.0390543737847516,-0.03286161903328925,0.07191599281804084,-0.2766643542051778,falling,,,,,,,0.5389259687271527,-0.3046206783549074,-0.3735188121666426,-0.2726557551237255,-0.250364330536437,1,,2.2812638002328476,,,,0,false,,79027000.0,,,,0.0390543737847516,8861000.0,2026-08-25,PaymentsToAcquirePropertyPlantAndEquipment,StockholdersEquity,Goodwill,,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,OperatingIncomeLoss,ShareBasedCompensation,7645000.0,,,,,,,,,,,,,,,,,,,,,,,ineligible:gate0_status,,,
MLSS,855683,Milestone Scientific Inc.,"",NYSE,3842,"Orthopedic, Prosthetic & Surgical Appliances & Supplies",us-gaap,10-Q,USD,1231,2025,2025-12-31,false,fail,tax_anomaly,goodwill,never_acquired,never_acquired,reported,"",,false,,2733560.0,0.5097023600647022,-2931751.0,-3884467.0,0.10616424236197487,,,1.0044937196936357,,,false,,-0.047334541827536325,8973982.0,-5722216.0,-5696617.0,-2916627.0,15124.0,false,false,,false,false,true,-0.6376451390252399,false,-0.7231253619964663,952716.0,2812623.0,0.0,79063.0,1100000.0,,82064109.0,false,PASS,true,FAIL,true,FAIL,true,FAIL,false,PASS,true,false,PASS,,NOT_EVALUABLE,,0,insufficient,false,0.00632219088692243,0.10540494251093402,,,-0.043137075713734464,-0.047334541827536325,-0.004197466113801861,false,0,-0.6347925592005867,-1.3707549203308447,0.7359623611302579,0.6326069490384519,falling,,,,,,,0.2533774525775665,-0.06113759818283439,-0.031529461302084734,0.2227585856646923,-0.006224846385787292,2,,,1.0844170704571956,,,0,false,,,,,,-0.6347925592005867,-5722216.0,2026-08-25,PaymentsToAcquirePropertyPlantAndEquipment,StockholdersEquity,,IntangibleAssetsNetExcludingGoodwill,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,OperatingIncomeLoss,ShareBasedCompensation,,,,,,,,,,,,,,,,,,,,,,,,ineligible:gate0_status,,,
USAQ,856984,"QHSLab, Inc.","",OTC,3841,Surgical & Medical Instruments & Apparatus,us-gaap,10-Q,USD,1231,2025,2025-12-31,false,fail,"fcf,tax_anomaly",goodwill,never_acquired,never_acquired,reported,"",,false,,336931.0,0.38939960692322323,,,0.0,,,-3.4852412300752795,,,false,,,2691741.0,-457417.0,131244.0,-178118.0,,false,false,,false,false,true,-0.16993351143367805,false,-0.17044631102310512,0.0,1624928.0,0.0,1287997.0,636157.0,,19342119.0,false,PASS,true,FAIL,,NOT_EVALUABLE,,NOT_EVALUABLE,false,PASS,false,false,PASS,,NOT_EVALUABLE,,0,insufficient,false,0.2936964496723222,0.8490576904855884,,,,,,false,0,0.04875803429824786,-2.2091109112517264,2.257868945549974,0.06025884086119312,rising,,,,,,,0.2798151659469046,0.3541912784662447,0.12901076664926195,0.3997780148848948,0.013470803499698782,1,,,,,,0,false,,,90728.0,,,0.04875803429824786,457417.0,2026-08-25,,StockholdersEquity,,FiniteLivedIntangibleAssetsNet,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,OperatingIncomeLoss,ShareBasedCompensation,,,,,,,,,,,,,,,,,,,,,,,,ineligible:gate0_status,,,
INVU,862651,"Investview, Inc.","",OTC,7389,"Services-Business Services, NEC",us-gaap,10-Q,USD,1231,2025,2025-12-31,false,fail,sbc,goodwill,structured_absence_asc350,structured_absence_asc350,reported,"",,true,,8914115.0,0.4149918394562375,-4243386.0,,,,0.0065572838140439465,1.0790434549113317,,,false,,,36255669.0,-8913009.0,-8260102.0,-3698826.0,544560.0,false,false,,false,false,true,-0.24583766472492896,false,0.06779845329133073,,8924914.0,0.0,10799.0,9992443.0,,1854643401.0,false,PASS,true,FAIL,true,FAIL,,NOT_EVALUABLE,,NOT_EVALUABLE,,false,PASS,true,FAIL,,0,insufficient,false,-0.1630850900138644,0.08435386151673452,,,,,,false,0,-0.22782925340586047,-0.5509587286254853,0.3231294752196249,4.770542606519485,falling,,,,,,,-0.29847327481305147,-0.22909820852310434,-0.6115427916026757,-0.7309012258927357,-0.16797284363186238,0,,,0.22302789680539722,,,0,false,,,,661895.0,,-0.22782925340586047,-8967280.0,2026-08-25,PaymentsToAcquirePropertyPlantAndEquipment,StockholdersEquity,,FiniteLivedIntangibleAssetsNet,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,OperatingIncomeLoss,,-58801.0,,,,,,,,,,,,,,,,,,,,,,,ineligible:gate0_status,,,
ARTNA,863110,ARTESIAN RESOURCES CORPORATION,"",Nasdaq,4941,Water Supply,us-gaap,10-Q,USD,1231,2025,2025-12-31,false,fail,"tangible_book,tax_anomaly","",unresolved,reported,unresolved,"",,false,,,1.7678555779510998,-18499000.0,-18745000.0,0.0021781284033256304,-176356000.0,,0.8214671369951767,,,false,,-1.8177851047323506,112941000.0,22822000.0,27782000.0,40346000.0,58845000.0,false,false,4.262277270751847,false,false,true,0.20207010740120948,false,0.22704605456145496,246000.0,249922000.0,1939000.0,,52000.0,176408000.0,10312000.0,,NOT_EVALUABLE,false,PASS,true,FAIL,true,FAIL,false,PASS,false,false,PASS,,NOT_EVALUABLE,,0,insufficient,false,0.04525640398852682,0.050835488086989455,,,-2.35770962899421,-1.8177851047323506,0.5399245242618593,false,0,0.24598684268777504,0.2529469826754859,-0.006960139987710834,1.8269317908868379,falling,,,,,,,0.041326232856726,0.04629057717383844,0.07293517731592367,0.07408315527689235,0.012491536740258428,3,,,-9.041071428571428,,,0,false,,,13806000.0,12677000.0,,0.24598684268777504,,2026-08-25,PaymentsToAcquirePropertyPlantAndEquipment,StockholdersEquity,Goodwill,,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,OperatingIncomeLoss,ShareBasedCompensation,7831000.0,,,,,,,,,,,,,,,,,,,,,,,ineligible:gate0_status,,,
VERU,863894,VERU INC.,"",Nasdaq,2834,Pharmaceutical Preparations,us-gaap,10-Q,USD,930,2025,2025-09-30,false,fail,"sbc,tax_anomaly",intangibles,structured_absence_asc350,reported,structured_absence_asc350,"",,false,,11453738.0,1.3219536731024026,-30044171.0,-38146348.0,,,,0.9182096771469604,,,false,,,,-22726279.0,-24750642.0,-30043088.0,1083.0,false,true,0.007120081522632392,false,false,true,,false,-5.754584137726808,8102177.0,18332670.0,6878932.0,0.0,15794562.0,,,false,PASS,false,PASS,true,FAIL,true,FAIL,,NOT_EVALUABLE,,true,FAIL,,NOT_EVALUABLE,false,0,insufficient,false,,,,,,,,false,0,,-0.3462310580892307,,0.9467908498918356,rising,,,,,,,-1.0,,,,,0,,0.45566861683402343,,,,0,false,,,152105.0,,,,,2026-08-25,PaymentsToAcquirePropertyPlantAndEquipment,StockholdersEquity,Goodwill,,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,OperatingIncomeLoss,ShareBasedCompensation,0.0,,,,,,,,,,,,,,,,,,,,,,,ineligible:gate0_status,,,
SYPR,864240,"SYPRIS SOLUTIONS, INC.","",Nasdaq,3823,"Industrial Instruments For Measurement, Display, and Control",us-gaap,10-Q,USD,1231,2025,2025-12-31,false,fail,"","goodwill,intangibles",never_acquired,never_acquired,never_acquired,"",,false,,17790000.0,0.9042284632376144,-6487000.0,-7605000.0,0.00932544813032272,,-0.009718018161542137,0.9594308204662428,,,false,,-0.3414907947911989,119887000.0,-6338000.0,-6606000.0,-5731000.0,756000.0,false,false,0.26582278481012656,false,false,true,-0.05286644923970072,false,0.007113336220755673,1118000.0,17790000.0,0.0,0.0,,,22270000.0,false,PASS,false,PASS,true,FAIL,true,FAIL,false,PASS,false,true,FAIL,true,FAIL,,0,insufficient,false,0.02872820863298564,0.07801776294614049,,,-0.34416486939851426,-0.3414907947911989,0.0026740746073153354,false,0,-0.05510188761083353,0.0010929492628664417,-0.05619483687369997,2.219788769283048,falling,,,,,,,-0.1700278457514134,-0.11528391655640326,-0.12528805747593874,-0.0345255520906256,0.03965027400628279,1,-1.734320987654321,,0.5358497381253386,,,0,false,,,2844000.0,,,-0.05510188761083353,-6277000.0,2026-08-25,PaymentsToAcquirePropertyPlantAndEquipment,StockholdersEquity,,,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,OperatingIncomeLoss,ShareBasedCompensation,61000.0,,,,,,,,,,,,,,,,,,,,,,,ineligible:gate0_status,,,
DPLS,866439,"DarkPulse, Inc.","",OTC,7372,Services-Prepackaged Software,us-gaap,10-Q,USD,1231,2025,2025-12-31,false,fail,"fcf,sbc","",reported,reported,reported,"",,true,,-19520159.0,0.022408887109201994,,,,,-0.0,1.2168055191557374,,-0.07768434837856411,false,,,308492.0,-2966814.0,-2438199.0,-66483.0,0.0,true,true,0.0,false,false,true,-9.617150525783488,false,-10.351114884874647,,-19520159.0,0.0,0.0,62786.0,,72028019.0,true,FAIL,true,FAIL,,NOT_EVALUABLE,,NOT_EVALUABLE,,NOT_EVALUABLE,,false,PASS,true,FAIL,true,5,insufficient,false,-0.6763590643427146,,,,,,,false,0,-7.903605279877598,,,0.22795827706765917,falling,,,,,,,2.5558737253806396,0.05004727592840142,-0.8686834304840517,-0.6497358238563825,-1.0535559354123518,1,,,,,,0,false,,,85198.0,,-23965.0,-7.903605279877598,-18810136.0,2026-08-25,PaymentsToAcquirePropertyPlantAndEquipment,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,Goodwill,IntangibleAssetsNetExcludingGoodwill,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,OperatingIncomeLoss,,0.0,,,,,,,,,,,,,,,,,,,,,,,ineligible:gate0_status,,,
SCHL,866729,SCHOLASTIC CORPORATION,"",Nasdaq,2731,Books: Publishing or  Publishing & Printing,us-gaap,10-Q,USD,531,2026,2026-05-31,false,fail,"","",reported,reported,reported,"",,false,,473500000.0,0.8977072310405644,2500000.0,-6000000.0,0.00537328528984133,59900000.0,0.3345070422535211,3.7302631578947367,0.0,-0.006005436500410898,true,-44.31666666666667,-0.24793388429752067,1581900000.0,56700000.0,15200000.0,50900000.0,48400000.0,false,false,1.0189473684210526,false,false,true,0.03584297363929452,false,0.009121217839843996,8500000.0,750800000.0,199400000.0,77900000.0,134900000.0,75000000.0,24200000.0,false,PASS,false,PASS,false,PASS,true,FAIL,false,PASS,false,true,FAIL,false,PASS,true,0,insufficient,false,-0.024479324197501207,0.03998504145079451,,,-2.287709497206704,-0.24793388429752067,2.039775612909183,false,0,0.009608698400657437,-0.017457509805429518,0.027066208206086954,-17.23128477248626,falling,,,,,,,0.03614457831325301,-0.048903878583473864,0.011935365405802425,-0.018783542039355994,-0.010394511706855073,0,,-0.48303715670436187,,,,0,true,0.0,265900000.0,47500000.0,20000000.0,-9500000.0,0.009608698400657437,85200000.0,2026-08-25,PaymentsToAcquireOtherPropertyPlantAndEquipment,StockholdersEquity,Goodwill,IntangibleAssetsNetExcludingGoodwill,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,OperatingIncomeLoss,ShareBasedCompensation,28500000.0,,,,,,,,,,,,,,,,,,,,,,,ineligible:gate0_status,,,
SPND,867038,SPINDLETOP OIL & GAS CO.,"",OTC,1311,Crude Petroleum & Natural Gas,us-gaap,10-Q,USD,1231,2025,2025-12-31,false,fail,"fcf,sbc,tax_anomaly","goodwill,intangibles",never_acquired,never_acquired,never_acquired,"",,true,,14328000.0,0.07173219978746015,,,,,,0.5736056080463273,,,false,,,4442000.0,-1882000.0,-3281000.0,-135000.0,,false,false,,false,false,true,-0.42368302566411525,false,-0.19353574926542605,,14328000.0,0.0,0.0,3641000.0,,,false,PASS,true,FAIL,,NOT_EVALUABLE,,NOT_EVALUABLE,,NOT_EVALUABLE,,true,FAIL,,NOT_EVALUABLE,,0,insufficient,false,-0.18985760208176028,0.045263321657250444,,,,,,false,0,-0.7386312471859523,-0.520505617977528,-0.21812562920842427,40.52425141007375,falling,,-957000.0,,,,,0.07882882882882883,,0.10543933054393305,0.8692307692307693,,1,,,,,,0,false,,,397000.0,,,-0.7386312471859523,,2026-08-25,,StockholdersEquity,,,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,OperatingIncomeLoss,,-574000.0,,,,,,,,,,,,,,,,,,,,,,,ineligible:gate0_status,,,
POCI,867840,"PRECISION OPTICS CORPORATION, INC.","",Nasdaq,3845,Electromedical & Electrotherapeutic Apparatus,us-gaap,10-Q,USD,630,2025,2025-06-30,false,fail,"","",reported,reported,reported,"",,false,,3202131.0,0.6137109043455936,-3774609.0,-5235017.0,0.0764961197707706,-93368.0,-0.0003350460601802257,1.041243559381052,,-0.0028319751819535937,false,,-0.7709363392733283,19091269.0,-5780246.0,-5551291.0,-3547400.0,227209.0,false,false,1.0695258403588794,false,false,true,-0.3027690825581055,false,-0.03034279746785699,1460408.0,12258834.0,8824210.0,232493.0,1773735.0,1867103.0,6790466.0,false,PASS,true,FAIL,true,FAIL,true,FAIL,false,PASS,false,false,PASS,true,FAIL,false,1,insufficient,false,0.06785533656850262,0.13981732469620645,,,,-0.7709363392733283,,false,0,-0.2907764276958226,-0.1433973691357409,-0.14737905856008174,0.6945067104026971,rising,,,,,,,-0.20154412551532366,0.5917890481726107,0.6275653553298091,1.080434203032608,0.38817112928009934,3,,,,,,0,false,,,212439.0,,-54066.0,-0.2907764276958226,-5778310.0,2026-08-25,PaymentsToAcquirePropertyPlantAndEquipment,StockholdersEquity,Goodwill,FiniteLivedIntangibleAssetsNet,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,OperatingIncomeLoss,ShareBasedCompensation,1936.0,,,,,,,,,,,,,,,,,,,,,,,ineligible:gate0_status,,,
PRPH,868278,"ProPhase Labs, Inc.","",OTC,2834,Pharmaceutical Preparations,us-gaap,10-Q,USD,1231,2025,2025-12-31,false,fail,fcf,"",reported,reported,reported,"",,false,,-7627000.0,0.5659635081055416,,,0.43567318757192175,,-0.0,0.8169224801906134,,-0.8851553509781358,true,,,4345000.0,-14743000.0,-18047000.0,-8344000.0,0.0,true,true,0.0,false,false,true,-3.3930955120828536,false,-0.6065630002286759,1893000.0,3508000.0,3968000.0,7167000.0,90000.0,,8489000.0,true,FAIL,true,FAIL,,NOT_EVALUABLE,,NOT_EVALUABLE,true,FAIL,true,true,FAIL,true,FAIL,true,2,insufficient,false,-0.671568893314225,-0.21432934505419743,,,,,,false,0,-4.153509781357883,-0.14337880666942263,-4.01013097468846,0.5343300197586243,falling,,,,,,,-0.17087765957446807,-0.3764124293785311,-0.6659678546471,-0.1892542101042502,-0.03446850768579152,1,,,,,,0,false,,,4832000.0,,-3846000.0,-4.153509781357883,-23387000.0,2026-08-25,PaymentsToAcquireProductiveAssets,StockholdersEquity,Goodwill,IntangibleAssetsNetExcludingGoodwill,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,OperatingIncomeLoss,ShareBasedCompensation,0.0,,,,,,,,,,,,,,,,,,,,,,,ineligible:gate0_status,,,
CRCUF,868822,CANAGOLD RESOURCES LTD.,"",OTC,1040,Gold and Silver Ores,ifrs-full,20-F,USD,1231,2024,2024-12-31,false,fail,"fcf,sbc,ni_vs_oi,tax_anomaly","goodwill,intangibles",never_acquired,never_acquired,never_acquired,"",,false,,29980000.0,0.3244206773618538,,,,,,,,,false,,,,-1122000.0,,-364000.0,,false,false,,false,false,true,,false,,316000.0,29980000.0,0.0,0.0,676000.0,,,false,PASS,true,FAIL,,NOT_EVALUABLE,,NOT_EVALUABLE,,NOT_EVALUABLE,,,NOT_EVALUABLE,,NOT_EVALUABLE,,0,insufficient,false,,,,,,,,false,0,,,,0.4614331563045417,falling,,,,,,,,,,,,,,,,,,,false,,,,,,,-1380000.0,2026-08-25,,Equity,,,ProfitLoss,CashFlowsFromUsedInOperatingActivities,,AdjustmentsForSharebasedPayments,,,,,,,,,,,,,,,,,,,,,,,,ineligible:gate0_status,,,
MAN,871763,MANPOWERGROUP INC.,"",NYSE,7363,Services-Help Supply Services,us-gaap,10-Q,USD,1231,2025,2025-12-31,false,fail,"","",reported,reported,reported,"",,false,,84900000.0,7.827067669172933,-161400000.0,-187700000.0,0.001464601745270673,-771500000.0,1.1423982869379015,-0.08860759493670886,0.00005568827928785828,-0.0041654832907318,true,-0.2035162493340437,-4.027896995708154,17957100000.0,-13300000.0,150100000.0,-104100000.0,57300000.0,false,false,0.6662790697674419,false,false,true,-0.0007406541145285151,true,0.013524015966586481,26300000.0,2059600000.0,1544600000.0,430100000.0,871000000.0,1642500000.0,46600000.0,false,PASS,false,PASS,true,FAIL,true,FAIL,false,PASS,false,false,PASS,false,PASS,false,0,insufficient,false,-0.0324886224032086,-0.0004882271793785753,,,12.192371475953566,-4.027896995708154,-16.22026847166172,false,0,0.008358810721107529,0.010421643242042108,-0.002062832520934579,4.626394338924718,rising,,,,,,,-0.0003096865529674608,0.023001192000353186,0.10270640295332861,0.07543203593476866,0.030693037841618382,0,,,0.18933493109646496,,,0,true,1000000.0,38200000.0,86000000.0,66700000.0,-74800000.0,0.008358810721107529,93400000.0,2026-08-25,PaymentsToAcquireProductiveAssets,StockholdersEquity,Goodwill,IntangibleAssetsNetExcludingGoodwill,ProfitLoss,NetCashProvidedByUsedInOperatingActivities,OperatingIncomeLoss,ShareBasedCompensation,106700000.0,,,,,,,,,,,,,,,,,,,,,,,ineligible:gate0_status,,,
DCTH,872912,"DELCATH SYSTEMS, INC.","",Nasdaq,3841,Surgical & Medical Instruments & Apparatus,us-gaap,10-Q,USD,1231,2025,2025-12-31,false,fail,"","goodwill,intangibles",never_acquired,never_acquired,never_acquired,"",,false,,111219000.0,8.33925925925926,20969000.0,-3263000.0,0.2843096995224742,,0.23076923076923078,4.090909090909091,,,false,-1.8387986515476555,-0.08173938403174164,85231000.0,2700000.0,660000.0,22516000.0,1547000.0,false,false,,false,false,true,0.03167861458858866,true,-18.490072639225183,24232000.0,111219000.0,0.0,0.0,43454000.0,,39919557.0,false,PASS,false,PASS,false,PASS,true,FAIL,true,FAIL,true,true,FAIL,false,PASS,,0,insufficient,false,2.1530398437501868,,,,,-0.08173938403174164,,false,0,0.007743661343877228,,,3.234235961822763,rising,,,,,,,2.1104815864022664,0.8359821428571429,0.26334411645774364,0.20603576751117736,-0.6285975483072666,0,,,-0.8608822103732429,,,0,false,,6000000.0,,,,0.007743661343877228,3510000.0,2026-08-25,PaymentsToAcquirePropertyPlantAndEquipment,StockholdersEquity,,,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,OperatingIncomeLoss,AllocatedShareBasedCompensationExpense,810000.0,,,,,,,,,,,,,,,,,,,,,,,ineligible:gate0_status,,,
