cik,entity_name,tag,fiscal_year_raw,form,accn,period_end
880460,"Perfumania Holdings, Inc.",WeightedAverageNumberOfDilutedSharesOutstanding,29953000,10-K,0000880460-17-000007,2016-01-30
880460,"Perfumania Holdings, Inc.",WeightedAverageNumberOfDilutedSharesOutstanding,29953000,10-K,0000880460-17-000007,2017-01-28
937098,"TRINET GROUP, INC.",AllocatedShareBasedCompensationExpense,43646,10-Q,0000937098-19-000182,2018-06-30
937098,"TRINET GROUP, INC.",AllocatedShareBasedCompensationExpense,43646,10-Q,0000937098-19-000182,2018-06-30
937098,"TRINET GROUP, INC.",AllocatedShareBasedCompensationExpense,43738,10-Q,0000937098-19-000216,2018-09-30
937098,"TRINET GROUP, INC.",AllocatedShareBasedCompensationExpense,43738,10-Q,0000937098-19-000216,2018-09-30
937098,"TRINET GROUP, INC.",AllocatedShareBasedCompensationExpense,43921,10-Q,0000937098-20-000145,2019-03-31
937098,"TRINET GROUP, INC.",AllocatedShareBasedCompensationExpense,43646,10-Q,0000937098-19-000182,2019-06-30
937098,"TRINET GROUP, INC.",AllocatedShareBasedCompensationExpense,44012,10-Q,0000937098-20-000203,2019-06-30
937098,"TRINET GROUP, INC.",AllocatedShareBasedCompensationExpense,43646,10-Q,0000937098-19-000182,2019-06-30
937098,"TRINET GROUP, INC.",AllocatedShareBasedCompensationExpense,44012,10-Q,0000937098-20-000203,2019-06-30
937098,"TRINET GROUP, INC.",AllocatedShareBasedCompensationExpense,43738,10-Q,0000937098-19-000216,2019-09-30
937098,"TRINET GROUP, INC.",AllocatedShareBasedCompensationExpense,43738,10-Q,0000937098-19-000216,2019-09-30
937098,"TRINET GROUP, INC.",AllocatedShareBasedCompensationExpense,43921,10-Q,0000937098-20-000145,2020-03-31
937098,"TRINET GROUP, INC.",AllocatedShareBasedCompensationExpense,44012,10-Q,0000937098-20-000203,2020-06-30
937098,"TRINET GROUP, INC.",AllocatedShareBasedCompensationExpense,44012,10-Q,0000937098-20-000203,2020-06-30
937098,"TRINET GROUP, INC.",CashAndCashEquivalentsAtCarryingValue,43646,10-Q,0000937098-19-000182,2018-12-31
937098,"TRINET GROUP, INC.",CashAndCashEquivalentsAtCarryingValue,43738,10-Q,0000937098-19-000216,2018-12-31
937098,"TRINET GROUP, INC.",CashAndCashEquivalentsAtCarryingValue,43646,10-Q,0000937098-19-000182,2019-06-30
937098,"TRINET GROUP, INC.",CashAndCashEquivalentsAtCarryingValue,43738,10-Q,0000937098-19-000216,2019-09-30
937098,"TRINET GROUP, INC.",CashAndCashEquivalentsAtCarryingValue,43921,10-Q,0000937098-20-000145,2019-12-31
937098,"TRINET GROUP, INC.",CashAndCashEquivalentsAtCarryingValue,44012,10-Q,0000937098-20-000203,2019-12-31
937098,"TRINET GROUP, INC.",CashAndCashEquivalentsAtCarryingValue,43921,10-Q,0000937098-20-000145,2020-03-31
937098,"TRINET GROUP, INC.",CashAndCashEquivalentsAtCarryingValue,44012,10-Q,0000937098-20-000203,2020-06-30
937098,"TRINET GROUP, INC.",CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,43646,10-Q,0000937098-19-000182,2017-12-31
937098,"TRINET GROUP, INC.",CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,43738,10-Q,0000937098-19-000216,2017-12-31
937098,"TRINET GROUP, INC.",CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,43646,10-Q,0000937098-19-000182,2018-06-30
937098,"TRINET GROUP, INC.",CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,43738,10-Q,0000937098-19-000216,2018-09-30
937098,"TRINET GROUP, INC.",CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,43646,10-Q,0000937098-19-000182,2018-12-31
937098,"TRINET GROUP, INC.",CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,43738,10-Q,0000937098-19-000216,2018-12-31
937098,"TRINET GROUP, INC.",CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,43921,10-Q,0000937098-20-000145,2018-12-31
937098,"TRINET GROUP, INC.",CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,44012,10-Q,0000937098-20-000203,2018-12-31
937098,"TRINET GROUP, INC.",CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,43921,10-Q,0000937098-20-000145,2019-03-31
937098,"TRINET GROUP, INC.",CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,43646,10-Q,0000937098-19-000182,2019-06-30
937098,"TRINET GROUP, INC.",CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,44012,10-Q,0000937098-20-000203,2019-06-30
937098,"TRINET GROUP, INC.",CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,43738,10-Q,0000937098-19-000216,2019-09-30
937098,"TRINET GROUP, INC.",CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,43921,10-Q,0000937098-20-000145,2019-12-31
937098,"TRINET GROUP, INC.",CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,44012,10-Q,0000937098-20-000203,2019-12-31
937098,"TRINET GROUP, INC.",CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,43921,10-Q,0000937098-20-000145,2020-03-31
937098,"TRINET GROUP, INC.",CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,44012,10-Q,0000937098-20-000203,2020-06-30
937098,"TRINET GROUP, INC.",DebtLongtermAndShorttermCombinedAmount,43921,10-Q,0000937098-20-000145,2020-03-31
937098,"TRINET GROUP, INC.",Goodwill,43646,10-Q,0000937098-19-000182,2018-12-31
937098,"TRINET GROUP, INC.",Goodwill,43738,10-Q,0000937098-19-000216,2018-12-31
937098,"TRINET GROUP, INC.",Goodwill,43646,10-Q,0000937098-19-000182,2019-06-30
937098,"TRINET GROUP, INC.",Goodwill,43738,10-Q,0000937098-19-000216,2019-09-30
937098,"TRINET GROUP, INC.",Goodwill,43921,10-Q,0000937098-20-000145,2019-12-31
937098,"TRINET GROUP, INC.",Goodwill,44012,10-Q,0000937098-20-000203,2019-12-31
937098,"TRINET GROUP, INC.",Goodwill,43921,10-Q,0000937098-20-000145,2020-03-31
937098,"TRINET GROUP, INC.",Goodwill,44012,10-Q,0000937098-20-000203,2020-06-30
937098,"TRINET GROUP, INC.",IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,43646,10-Q,0000937098-19-000182,2018-06-30
937098,"TRINET GROUP, INC.",IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,43646,10-Q,0000937098-19-000182,2018-06-30
937098,"TRINET GROUP, INC.",IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,43738,10-Q,0000937098-19-000216,2018-09-30
937098,"TRINET GROUP, INC.",IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,43738,10-Q,0000937098-19-000216,2018-09-30
937098,"TRINET GROUP, INC.",IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,43921,10-Q,0000937098-20-000145,2019-03-31
937098,"TRINET GROUP, INC.",IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,43646,10-Q,0000937098-19-000182,2019-06-30
937098,"TRINET GROUP, INC.",IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,44012,10-Q,0000937098-20-000203,2019-06-30
937098,"TRINET GROUP, INC.",IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,43646,10-Q,0000937098-19-000182,2019-06-30
937098,"TRINET GROUP, INC.",IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,44012,10-Q,0000937098-20-000203,2019-06-30
937098,"TRINET GROUP, INC.",IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,43738,10-Q,0000937098-19-000216,2019-09-30
937098,"TRINET GROUP, INC.",IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,43738,10-Q,0000937098-19-000216,2019-09-30
937098,"TRINET GROUP, INC.",IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,43921,10-Q,0000937098-20-000145,2020-03-31
937098,"TRINET GROUP, INC.",IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,44012,10-Q,0000937098-20-000203,2020-06-30
937098,"TRINET GROUP, INC.",IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,44012,10-Q,0000937098-20-000203,2020-06-30
937098,"TRINET GROUP, INC.",IncomeTaxExpenseBenefit,43646,10-Q,0000937098-19-000182,2018-06-30
937098,"TRINET GROUP, INC.",IncomeTaxExpenseBenefit,43646,10-Q,0000937098-19-000182,2018-06-30
937098,"TRINET GROUP, INC.",IncomeTaxExpenseBenefit,43738,10-Q,0000937098-19-000216,2018-09-30
937098,"TRINET GROUP, INC.",IncomeTaxExpenseBenefit,43738,10-Q,0000937098-19-000216,2018-09-30
937098,"TRINET GROUP, INC.",IncomeTaxExpenseBenefit,43921,10-Q,0000937098-20-000145,2019-03-31
937098,"TRINET GROUP, INC.",IncomeTaxExpenseBenefit,43646,10-Q,0000937098-19-000182,2019-06-30
937098,"TRINET GROUP, INC.",IncomeTaxExpenseBenefit,44012,10-Q,0000937098-20-000203,2019-06-30
937098,"TRINET GROUP, INC.",IncomeTaxExpenseBenefit,43646,10-Q,0000937098-19-000182,2019-06-30
937098,"TRINET GROUP, INC.",IncomeTaxExpenseBenefit,44012,10-Q,0000937098-20-000203,2019-06-30
937098,"TRINET GROUP, INC.",IncomeTaxExpenseBenefit,43738,10-Q,0000937098-19-000216,2019-09-30
937098,"TRINET GROUP, INC.",IncomeTaxExpenseBenefit,43738,10-Q,0000937098-19-000216,2019-09-30
937098,"TRINET GROUP, INC.",IncomeTaxExpenseBenefit,43921,10-Q,0000937098-20-000145,2020-03-31
937098,"TRINET GROUP, INC.",IncomeTaxExpenseBenefit,44012,10-Q,0000937098-20-000203,2020-06-30
937098,"TRINET GROUP, INC.",IncomeTaxExpenseBenefit,44012,10-Q,0000937098-20-000203,2020-06-30
937098,"TRINET GROUP, INC.",IntangibleAssetsNetExcludingGoodwill,43646,10-Q,0000937098-19-000182,2018-12-31
937098,"TRINET GROUP, INC.",IntangibleAssetsNetExcludingGoodwill,43738,10-Q,0000937098-19-000216,2018-12-31
937098,"TRINET GROUP, INC.",IntangibleAssetsNetExcludingGoodwill,43646,10-Q,0000937098-19-000182,2019-06-30
937098,"TRINET GROUP, INC.",IntangibleAssetsNetExcludingGoodwill,43738,10-Q,0000937098-19-000216,2019-09-30
937098,"TRINET GROUP, INC.",IntangibleAssetsNetExcludingGoodwill,43921,10-Q,0000937098-20-000145,2019-12-31
937098,"TRINET GROUP, INC.",IntangibleAssetsNetExcludingGoodwill,44012,10-Q,0000937098-20-000203,2019-12-31
937098,"TRINET GROUP, INC.",IntangibleAssetsNetExcludingGoodwill,43921,10-Q,0000937098-20-000145,2020-03-31
937098,"TRINET GROUP, INC.",IntangibleAssetsNetExcludingGoodwill,44012,10-Q,0000937098-20-000203,2020-06-30
937098,"TRINET GROUP, INC.",LongTermDebtCurrent,43646,10-Q,0000937098-19-000182,2018-12-31
937098,"TRINET GROUP, INC.",LongTermDebtCurrent,43738,10-Q,0000937098-19-000216,2018-12-31
937098,"TRINET GROUP, INC.",LongTermDebtCurrent,43646,10-Q,0000937098-19-000182,2019-06-30
937098,"TRINET GROUP, INC.",LongTermDebtCurrent,43738,10-Q,0000937098-19-000216,2019-09-30
937098,"TRINET GROUP, INC.",LongTermDebtCurrent,43921,10-Q,0000937098-20-000145,2019-12-31
937098,"TRINET GROUP, INC.",LongTermDebtCurrent,44012,10-Q,0000937098-20-000203,2019-12-31
937098,"TRINET GROUP, INC.",LongTermDebtCurrent,43921,10-Q,0000937098-20-000145,2020-03-31
937098,"TRINET GROUP, INC.",LongTermDebtCurrent,44012,10-Q,0000937098-20-000203,2020-06-30
937098,"TRINET GROUP, INC.",LongTermDebtNoncurrent,43646,10-Q,0000937098-19-000182,2018-12-31
937098,"TRINET GROUP, INC.",LongTermDebtNoncurrent,43738,10-Q,0000937098-19-000216,2018-12-31
937098,"TRINET GROUP, INC.",LongTermDebtNoncurrent,43646,10-Q,0000937098-19-000182,2019-06-30
937098,"TRINET GROUP, INC.",LongTermDebtNoncurrent,43738,10-Q,0000937098-19-000216,2019-09-30
937098,"TRINET GROUP, INC.",LongTermDebtNoncurrent,43921,10-Q,0000937098-20-000145,2019-12-31
937098,"TRINET GROUP, INC.",LongTermDebtNoncurrent,44012,10-Q,0000937098-20-000203,2019-12-31
937098,"TRINET GROUP, INC.",LongTermDebtNoncurrent,43921,10-Q,0000937098-20-000145,2020-03-31
937098,"TRINET GROUP, INC.",LongTermDebtNoncurrent,44012,10-Q,0000937098-20-000203,2020-06-30
937098,"TRINET GROUP, INC.",NetCashProvidedByUsedInOperatingActivities,43646,10-Q,0000937098-19-000182,2018-06-30
937098,"TRINET GROUP, INC.",NetCashProvidedByUsedInOperatingActivities,43738,10-Q,0000937098-19-000216,2018-09-30
937098,"TRINET GROUP, INC.",NetCashProvidedByUsedInOperatingActivities,43921,10-Q,0000937098-20-000145,2019-03-31
937098,"TRINET GROUP, INC.",NetCashProvidedByUsedInOperatingActivities,43646,10-Q,0000937098-19-000182,2019-06-30
937098,"TRINET GROUP, INC.",NetCashProvidedByUsedInOperatingActivities,44012,10-Q,0000937098-20-000203,2019-06-30
937098,"TRINET GROUP, INC.",NetCashProvidedByUsedInOperatingActivities,43738,10-Q,0000937098-19-000216,2019-09-30
937098,"TRINET GROUP, INC.",NetCashProvidedByUsedInOperatingActivities,43921,10-Q,0000937098-20-000145,2020-03-31
937098,"TRINET GROUP, INC.",NetCashProvidedByUsedInOperatingActivities,44012,10-Q,0000937098-20-000203,2020-06-30
937098,"TRINET GROUP, INC.",NetIncomeLoss,43646,10-Q,0000937098-19-000182,2018-06-30
937098,"TRINET GROUP, INC.",NetIncomeLoss,43646,10-Q,0000937098-19-000182,2018-06-30
937098,"TRINET GROUP, INC.",NetIncomeLoss,43738,10-Q,0000937098-19-000216,2018-09-30
937098,"TRINET GROUP, INC.",NetIncomeLoss,43738,10-Q,0000937098-19-000216,2018-09-30
937098,"TRINET GROUP, INC.",NetIncomeLoss,43921,10-Q,0000937098-20-000145,2019-03-31
937098,"TRINET GROUP, INC.",NetIncomeLoss,43646,10-Q,0000937098-19-000182,2019-06-30
937098,"TRINET GROUP, INC.",NetIncomeLoss,44012,10-Q,0000937098-20-000203,2019-06-30
937098,"TRINET GROUP, INC.",NetIncomeLoss,43646,10-Q,0000937098-19-000182,2019-06-30
937098,"TRINET GROUP, INC.",NetIncomeLoss,44012,10-Q,0000937098-20-000203,2019-06-30
937098,"TRINET GROUP, INC.",NetIncomeLoss,43738,10-Q,0000937098-19-000216,2019-09-30
937098,"TRINET GROUP, INC.",NetIncomeLoss,43738,10-Q,0000937098-19-000216,2019-09-30
937098,"TRINET GROUP, INC.",NetIncomeLoss,43921,10-Q,0000937098-20-000145,2020-03-31
937098,"TRINET GROUP, INC.",NetIncomeLoss,44012,10-Q,0000937098-20-000203,2020-06-30
937098,"TRINET GROUP, INC.",NetIncomeLoss,44012,10-Q,0000937098-20-000203,2020-06-30
937098,"TRINET GROUP, INC.",OperatingIncomeLoss,43646,10-Q,0000937098-19-000182,2018-06-30
937098,"TRINET GROUP, INC.",OperatingIncomeLoss,43646,10-Q,0000937098-19-000182,2018-06-30
937098,"TRINET GROUP, INC.",OperatingIncomeLoss,43738,10-Q,0000937098-19-000216,2018-09-30
937098,"TRINET GROUP, INC.",OperatingIncomeLoss,43738,10-Q,0000937098-19-000216,2018-09-30
937098,"TRINET GROUP, INC.",OperatingIncomeLoss,43921,10-Q,0000937098-20-000145,2019-03-31
937098,"TRINET GROUP, INC.",OperatingIncomeLoss,43646,10-Q,0000937098-19-000182,2019-06-30
937098,"TRINET GROUP, INC.",OperatingIncomeLoss,44012,10-Q,0000937098-20-000203,2019-06-30
937098,"TRINET GROUP, INC.",OperatingIncomeLoss,43646,10-Q,0000937098-19-000182,2019-06-30
937098,"TRINET GROUP, INC.",OperatingIncomeLoss,44012,10-Q,0000937098-20-000203,2019-06-30
937098,"TRINET GROUP, INC.",OperatingIncomeLoss,43738,10-Q,0000937098-19-000216,2019-09-30
937098,"TRINET GROUP, INC.",OperatingIncomeLoss,43738,10-Q,0000937098-19-000216,2019-09-30
937098,"TRINET GROUP, INC.",OperatingIncomeLoss,43921,10-Q,0000937098-20-000145,2020-03-31
937098,"TRINET GROUP, INC.",OperatingIncomeLoss,44012,10-Q,0000937098-20-000203,2020-06-30
937098,"TRINET GROUP, INC.",OperatingIncomeLoss,44012,10-Q,0000937098-20-000203,2020-06-30
937098,"TRINET GROUP, INC.",PaymentsForRepurchaseOfCommonStock,43646,10-Q,0000937098-19-000182,2018-06-30
937098,"TRINET GROUP, INC.",PaymentsForRepurchaseOfCommonStock,43738,10-Q,0000937098-19-000216,2018-09-30
937098,"TRINET GROUP, INC.",PaymentsForRepurchaseOfCommonStock,43921,10-Q,0000937098-20-000145,2019-03-31
937098,"TRINET GROUP, INC.",PaymentsForRepurchaseOfCommonStock,43646,10-Q,0000937098-19-000182,2019-06-30
937098,"TRINET GROUP, INC.",PaymentsForRepurchaseOfCommonStock,44012,10-Q,0000937098-20-000203,2019-06-30
937098,"TRINET GROUP, INC.",PaymentsForRepurchaseOfCommonStock,43738,10-Q,0000937098-19-000216,2019-09-30
937098,"TRINET GROUP, INC.",PaymentsForRepurchaseOfCommonStock,43921,10-Q,0000937098-20-000145,2020-03-31
937098,"TRINET GROUP, INC.",PaymentsForRepurchaseOfCommonStock,44012,10-Q,0000937098-20-000203,2020-06-30
937098,"TRINET GROUP, INC.",PaymentsToAcquirePropertyPlantAndEquipment,43646,10-Q,0000937098-19-000182,2018-06-30
937098,"TRINET GROUP, INC.",PaymentsToAcquirePropertyPlantAndEquipment,43738,10-Q,0000937098-19-000216,2018-09-30
937098,"TRINET GROUP, INC.",PaymentsToAcquirePropertyPlantAndEquipment,43921,10-Q,0000937098-20-000145,2019-03-31
937098,"TRINET GROUP, INC.",PaymentsToAcquirePropertyPlantAndEquipment,43646,10-Q,0000937098-19-000182,2019-06-30
937098,"TRINET GROUP, INC.",PaymentsToAcquirePropertyPlantAndEquipment,44012,10-Q,0000937098-20-000203,2019-06-30
937098,"TRINET GROUP, INC.",PaymentsToAcquirePropertyPlantAndEquipment,43738,10-Q,0000937098-19-000216,2019-09-30
937098,"TRINET GROUP, INC.",PaymentsToAcquirePropertyPlantAndEquipment,43921,10-Q,0000937098-20-000145,2020-03-31
937098,"TRINET GROUP, INC.",PaymentsToAcquirePropertyPlantAndEquipment,44012,10-Q,0000937098-20-000203,2020-06-30
937098,"TRINET GROUP, INC.",RevenueFromContractWithCustomerExcludingAssessedTax,43646,10-Q,0000937098-19-000182,2018-06-30
937098,"TRINET GROUP, INC.",RevenueFromContractWithCustomerExcludingAssessedTax,43646,10-Q,0000937098-19-000182,2018-06-30
937098,"TRINET GROUP, INC.",RevenueFromContractWithCustomerExcludingAssessedTax,43738,10-Q,0000937098-19-000216,2018-09-30
937098,"TRINET GROUP, INC.",RevenueFromContractWithCustomerExcludingAssessedTax,43738,10-Q,0000937098-19-000216,2018-09-30
937098,"TRINET GROUP, INC.",RevenueFromContractWithCustomerExcludingAssessedTax,43921,10-Q,0000937098-20-000145,2019-03-31
937098,"TRINET GROUP, INC.",RevenueFromContractWithCustomerExcludingAssessedTax,43646,10-Q,0000937098-19-000182,2019-06-30
937098,"TRINET GROUP, INC.",RevenueFromContractWithCustomerExcludingAssessedTax,44012,10-Q,0000937098-20-000203,2019-06-30
937098,"TRINET GROUP, INC.",RevenueFromContractWithCustomerExcludingAssessedTax,43646,10-Q,0000937098-19-000182,2019-06-30
937098,"TRINET GROUP, INC.",RevenueFromContractWithCustomerExcludingAssessedTax,44012,10-Q,0000937098-20-000203,2019-06-30
937098,"TRINET GROUP, INC.",RevenueFromContractWithCustomerExcludingAssessedTax,43738,10-Q,0000937098-19-000216,2019-09-30
937098,"TRINET GROUP, INC.",RevenueFromContractWithCustomerExcludingAssessedTax,43738,10-Q,0000937098-19-000216,2019-09-30
937098,"TRINET GROUP, INC.",RevenueFromContractWithCustomerExcludingAssessedTax,43921,10-Q,0000937098-20-000145,2020-03-31
937098,"TRINET GROUP, INC.",RevenueFromContractWithCustomerExcludingAssessedTax,44012,10-Q,0000937098-20-000203,2020-06-30
937098,"TRINET GROUP, INC.",RevenueFromContractWithCustomerExcludingAssessedTax,44012,10-Q,0000937098-20-000203,2020-06-30
937098,"TRINET GROUP, INC.",ShareBasedCompensation,43646,10-Q,0000937098-19-000182,2018-06-30
937098,"TRINET GROUP, INC.",ShareBasedCompensation,43738,10-Q,0000937098-19-000216,2018-09-30
937098,"TRINET GROUP, INC.",ShareBasedCompensation,43921,10-Q,0000937098-20-000145,2019-03-31
937098,"TRINET GROUP, INC.",ShareBasedCompensation,43646,10-Q,0000937098-19-000182,2019-06-30
937098,"TRINET GROUP, INC.",ShareBasedCompensation,44012,10-Q,0000937098-20-000203,2019-06-30
937098,"TRINET GROUP, INC.",ShareBasedCompensation,43738,10-Q,0000937098-19-000216,2019-09-30
937098,"TRINET GROUP, INC.",ShareBasedCompensation,43921,10-Q,0000937098-20-000145,2020-03-31
937098,"TRINET GROUP, INC.",ShareBasedCompensation,44012,10-Q,0000937098-20-000203,2020-06-30
937098,"TRINET GROUP, INC.",StockholdersEquity,43646,10-Q,0000937098-19-000182,2017-12-31
937098,"TRINET GROUP, INC.",StockholdersEquity,43738,10-Q,0000937098-19-000216,2017-12-31
937098,"TRINET GROUP, INC.",StockholdersEquity,43646,10-Q,0000937098-19-000182,2018-03-31
937098,"TRINET GROUP, INC.",StockholdersEquity,43646,10-Q,0000937098-19-000182,2018-06-30
937098,"TRINET GROUP, INC.",StockholdersEquity,43738,10-Q,0000937098-19-000216,2018-06-30
937098,"TRINET GROUP, INC.",StockholdersEquity,43738,10-Q,0000937098-19-000216,2018-09-30
937098,"TRINET GROUP, INC.",StockholdersEquity,43646,10-Q,0000937098-19-000182,2018-12-31
937098,"TRINET GROUP, INC.",StockholdersEquity,43738,10-Q,0000937098-19-000216,2018-12-31
937098,"TRINET GROUP, INC.",StockholdersEquity,43921,10-Q,0000937098-20-000145,2018-12-31
937098,"TRINET GROUP, INC.",StockholdersEquity,44012,10-Q,0000937098-20-000203,2018-12-31
937098,"TRINET GROUP, INC.",StockholdersEquity,43646,10-Q,0000937098-19-000182,2019-03-31
937098,"TRINET GROUP, INC.",StockholdersEquity,43921,10-Q,0000937098-20-000145,2019-03-31
937098,"TRINET GROUP, INC.",StockholdersEquity,44012,10-Q,0000937098-20-000203,2019-03-31
937098,"TRINET GROUP, INC.",StockholdersEquity,43646,10-Q,0000937098-19-000182,2019-06-30
937098,"TRINET GROUP, INC.",StockholdersEquity,43738,10-Q,0000937098-19-000216,2019-06-30
937098,"TRINET GROUP, INC.",StockholdersEquity,44012,10-Q,0000937098-20-000203,2019-06-30
937098,"TRINET GROUP, INC.",StockholdersEquity,43738,10-Q,0000937098-19-000216,2019-09-30
937098,"TRINET GROUP, INC.",StockholdersEquity,43921,10-Q,0000937098-20-000145,2019-12-31
937098,"TRINET GROUP, INC.",StockholdersEquity,44012,10-Q,0000937098-20-000203,2019-12-31
937098,"TRINET GROUP, INC.",StockholdersEquity,43921,10-Q,0000937098-20-000145,2020-03-31
937098,"TRINET GROUP, INC.",StockholdersEquity,44012,10-Q,0000937098-20-000203,2020-03-31
937098,"TRINET GROUP, INC.",StockholdersEquity,44012,10-Q,0000937098-20-000203,2020-06-30
937098,"TRINET GROUP, INC.",WeightedAverageNumberOfDilutedSharesOutstanding,43646,10-Q,0000937098-19-000182,2018-06-30
937098,"TRINET GROUP, INC.",WeightedAverageNumberOfDilutedSharesOutstanding,43646,10-Q,0000937098-19-000182,2018-06-30
